"X1","Contact_Right_start","Contact_Right_stop","Right_start","Right_stop","Center_start","Center_stop","Left_start","Left_stop","Contact_Left_start","Contact_Left_stop","Unknown_start","Unknown_stop","Contact_Unknown_start","Contact_Unknown_stop"
714,16558.798,16560.664,12091.531,12094.131,NA,NA,14943.064,14952.431,16619.764,16620.231,NA,NA,NA,NA
715,16561.131,16561.998,12097.665,12100.665,NA,NA,14953.398,14953.998,16620.264,16623.764,NA,NA,NA,NA
716,16587.898,16589.098,12105.431,12106.231,NA,NA,14955.531,14959.664,16623.898,16624.031,NA,NA,NA,NA
717,16589.998,16590.564,12108.665,12110.231,NA,NA,15468.031,15468.164,16624.131,16627.198,NA,NA,NA,NA
718,16601.364,16604.431,12111.131,12132.665,NA,NA,15471.698,15471.998,16627.331,16629.531,NA,NA,NA,NA
719,16849.998,16851.364,12135.031,12135.331,NA,NA,15472.498,15472.598,16629.598,16630.198,NA,NA,NA,NA
720,16852.098,16853.298,12139.898,12150.831,NA,NA,15474.964,15475.031,16630.331,16631.398,NA,NA,NA,NA
721,16903.631,16907.564,12154.131,12155.831,NA,NA,15475.364,15475.431,16632.198,16632.398,NA,NA,NA,NA
722,16935.531,16936.131,12160.365,12162.998,NA,NA,15524.831,15525.498,16634.398,16634.531,NA,NA,NA,NA
723,16936.198,16936.398,12170.431,12171.065,NA,NA,15552.531,15552.764,16634.664,16634.731,NA,NA,NA,NA
724,16946.398,16947.298,12177.065,12180.565,NA,NA,15567.898,15567.998,16636.464,16641.964,NA,NA,NA,NA
725,17182.964,17183.731,12182.331,12185.865,NA,NA,15590.464,15595.798,16642.331,16671.931,NA,NA,NA,NA
726,17192.431,17361.164,12186.765,12343.265,NA,NA,15605.364,15605.564,16672.131,16674.164,NA,NA,NA,NA
727,17745.164,17752.631,12343.931,12345.798,NA,NA,15611.131,15611.264,16674.198,16674.231,NA,NA,NA,NA
728,17757.131,17779.231,12346.531,12346.598,NA,NA,15611.364,15611.398,16674.331,16675.564,NA,NA,NA,NA
729,17779.698,17785.231,12346.931,12349.898,NA,NA,15614.064,15614.098,16675.598,16675.664,NA,NA,NA,NA
730,17785.498,17785.631,12349.965,12350.165,NA,NA,15618.364,15618.664,16675.731,16675.931,NA,NA,NA,NA
731,17795.631,17797.498,12354.531,12354.665,NA,NA,15619.498,15619.664,16967.131,16967.198,NA,NA,NA,NA
732,17806.898,17807.898,12380.031,12380.265,NA,NA,15644.831,15646.031,16967.398,16967.631,NA,NA,NA,NA
733,17908.297,17909.697,12380.498,12380.665,NA,NA,15709.798,15709.864,16969.564,16975.664,NA,NA,NA,NA
734,17952.097,17953.164,12386.365,12386.531,NA,NA,15713.764,15713.964,16975.698,16976.331,NA,NA,NA,NA
735,18039.364,18071.231,12386.998,12395.031,NA,NA,15735.631,15736.631,16977.598,16977.664,NA,NA,NA,NA
736,18075.097,18080.364,12395.165,12395.565,NA,NA,15738.398,15738.464,16977.764,16977.798,NA,NA,NA,NA
737,18080.897,18081.497,12397.798,12397.831,NA,NA,15745.964,15747.364,16978.464,16983.598,NA,NA,NA,NA
738,18081.564,18081.764,12397.865,12397.898,NA,NA,15878.998,15880.431,16983.998,16991.531,NA,NA,NA,NA
739,18145.031,18146.797,12397.965,12401.998,NA,NA,15880.798,15880.964,16991.598,16991.731,NA,NA,NA,NA
740,18147.264,18178.931,12413.931,12414.398,NA,NA,15882.298,15882.431,16991.798,16996.398,NA,NA,NA,NA
741,18355.197,18355.964,12415.365,12415.465,NA,NA,15883.098,15883.664,16996.498,16996.598,NA,NA,NA,NA
742,18358.297,18358.831,12415.798,12417.898,NA,NA,15887.564,15887.631,16996.864,16996.998,NA,NA,NA,NA
743,18359.164,18395.331,12418.365,12418.798,NA,NA,15887.731,15887.931,16997.031,17011.564,NA,NA,NA,NA
744,18397.397,19845.297,12423.265,12423.531,NA,NA,15888.198,15889.198,17011.831,17012.098,NA,NA,NA,NA
745,20335.731,21480.897,12426.098,12426.231,NA,NA,15889.698,15889.764,17012.164,17048.464,NA,NA,NA,NA
746,NA,NA,12431.165,12432.965,NA,NA,15890.898,15891.098,17048.998,17097.931,NA,NA,NA,NA
747,NA,NA,12434.498,12435.298,NA,NA,15896.864,15896.898,17097.964,17097.998,NA,NA,NA,NA
748,NA,NA,12436.665,12436.731,NA,NA,15908.531,15908.964,17098.498,17112.264,NA,NA,NA,NA
749,NA,NA,12455.665,12460.198,NA,NA,15933.931,15934.098,17129.298,17129.431,NA,NA,NA,NA
750,NA,NA,12460.265,12460.398,NA,NA,15934.531,15949.031,17129.464,17129.598,NA,NA,NA,NA
751,NA,NA,12460.631,12460.665,NA,NA,15949.098,15950.431,17129.764,17130.031,NA,NA,NA,NA
752,NA,NA,12460.698,12460.798,NA,NA,15951.198,16010.931,17157.331,17159.564,NA,NA,NA,NA
753,NA,NA,12460.865,12460.898,NA,NA,16011.198,16011.698,17159.698,17161.398,NA,NA,NA,NA
754,NA,NA,12461.431,12461.698,NA,NA,16012.064,16012.231,17161.431,17162.131,NA,NA,NA,NA
755,NA,NA,12463.731,12464.898,NA,NA,16015.964,16026.498,17162.464,17171.131,NA,NA,NA,NA
756,NA,NA,12465.231,12465.565,NA,NA,16026.531,16038.598,17640.731,17640.764,NA,NA,NA,NA
757,NA,NA,12466.198,12466.398,NA,NA,16041.264,16042.331,17640.798,17640.831,NA,NA,NA,NA
758,NA,NA,12467.531,12468.565,NA,NA,16044.998,16047.498,17640.964,17641.031,NA,NA,NA,NA
759,NA,NA,12471.765,12493.165,NA,NA,16047.731,16065.298,17641.331,17641.831,NA,NA,NA,NA
760,NA,NA,12493.765,12494.298,NA,NA,16070.864,16071.231,17641.998,17642.298,NA,NA,NA,NA
761,NA,NA,12495.465,12502.331,NA,NA,16071.798,16071.864,17642.464,17642.498,NA,NA,NA,NA
762,NA,NA,12502.565,12512.265,NA,NA,16071.998,16072.131,17642.931,17643.298,NA,NA,NA,NA
763,NA,NA,12516.365,12516.498,NA,NA,16072.398,16072.864,17643.364,17644.064,NA,NA,NA,NA
764,NA,NA,12516.765,12516.965,NA,NA,16078.164,16078.298,17644.264,17644.964,NA,NA,NA,NA
765,NA,NA,12517.165,12517.298,NA,NA,16132.098,16132.364,17660.864,17661.098,NA,NA,NA,NA
766,NA,NA,12520.698,12706.131,NA,NA,16135.531,16135.598,17692.631,17699.031,NA,NA,NA,NA
767,NA,NA,12706.865,12707.565,NA,NA,16135.698,16135.998,17699.098,17699.298,NA,NA,NA,NA
768,NA,NA,12708.031,12708.131,NA,NA,16136.198,16136.898,17726.164,17726.964,NA,NA,NA,NA
769,NA,NA,12711.531,12711.898,NA,NA,16144.831,16146.664,17731.698,17743.831,NA,NA,NA,NA
770,NA,NA,12711.931,12711.965,NA,NA,16146.698,16146.764,19848.564,19848.597,NA,NA,NA,NA
771,NA,NA,12721.965,12723.198,NA,NA,16147.198,16147.298,19849.464,19849.797,NA,NA,NA,NA
772,NA,NA,12723.298,12725.398,NA,NA,16149.964,16150.064,19849.897,19850.264,NA,NA,NA,NA
773,NA,NA,12731.131,12734.665,NA,NA,16197.431,16197.764,19854.997,19855.464,NA,NA,NA,NA
774,NA,NA,12735.631,12736.898,NA,NA,16242.564,16242.598,19861.064,19861.864,NA,NA,NA,NA
775,NA,NA,12743.331,12745.131,NA,NA,16263.698,16264.898,19861.997,19862.364,NA,NA,NA,NA
776,NA,NA,12747.765,12748.665,NA,NA,16285.331,16440.631,19867.397,19867.897,NA,NA,NA,NA
777,NA,NA,12760.598,12760.631,NA,NA,16441.431,16441.598,19868.231,19868.464,NA,NA,NA,NA
778,NA,NA,12763.631,12765.098,NA,NA,16452.698,16494.898,19868.564,19870.364,NA,NA,NA,NA
779,NA,NA,12765.498,12766.331,NA,NA,16501.764,16506.698,19870.397,19870.731,NA,NA,NA,NA
780,NA,NA,12768.231,12779.198,NA,NA,16515.698,16517.631,19905.864,19905.931,NA,NA,NA,NA
781,NA,NA,12783.565,12783.731,NA,NA,16521.698,16521.731,19912.997,19913.031,NA,NA,NA,NA
782,NA,NA,12784.665,12784.765,NA,NA,16521.798,16522.098,19927.664,19928.864,NA,NA,NA,NA
783,NA,NA,12785.965,12786.098,NA,NA,16608.664,16608.698,19950.197,19957.697,NA,NA,NA,NA
784,NA,NA,12786.331,12786.398,NA,NA,16609.464,16609.731,19971.564,19971.631,NA,NA,NA,NA
785,NA,NA,12920.665,12923.131,NA,NA,16610.798,16612.164,19974.931,19975.131,NA,NA,NA,NA
786,NA,NA,12930.965,12935.398,NA,NA,16617.364,16618.031,19978.764,19978.964,NA,NA,NA,NA
787,NA,NA,12942.731,12951.431,NA,NA,16618.098,16618.631,19979.064,19979.197,NA,NA,NA,NA
788,NA,NA,12951.465,12979.798,NA,NA,16618.998,16619.098,19979.231,19979.631,NA,NA,NA,NA
789,NA,NA,12992.365,13001.431,NA,NA,16619.298,16619.764,19980.397,19980.664,NA,NA,NA,NA
790,NA,NA,13223.698,13227.998,NA,NA,16620.231,16620.264,19980.731,19980.931,NA,NA,NA,NA
791,NA,NA,13228.698,13228.765,NA,NA,16623.764,16623.898,19980.997,19981.197,NA,NA,NA,NA
792,NA,NA,13229.465,13230.631,NA,NA,16624.031,16624.131,19981.264,19983.097,NA,NA,NA,NA
793,NA,NA,13230.898,13232.098,NA,NA,16627.198,16627.331,20001.031,20001.864,NA,NA,NA,NA
794,NA,NA,13244.765,13244.798,NA,NA,16629.531,16629.598,20003.064,20003.797,NA,NA,NA,NA
795,NA,NA,13244.831,13245.031,NA,NA,16630.198,16630.331,20003.831,20003.897,NA,NA,NA,NA
796,NA,NA,13253.331,13326.398,NA,NA,16631.398,16632.198,20004.297,20004.364,NA,NA,NA,NA
797,NA,NA,13338.898,13356.998,NA,NA,16632.398,16634.398,20005.197,20005.531,NA,NA,NA,NA
798,NA,NA,13361.198,13414.765,NA,NA,16634.531,16634.664,20006.797,20007.597,NA,NA,NA,NA
799,NA,NA,13419.231,13430.498,NA,NA,16634.731,16636.464,20012.031,20012.097,NA,NA,NA,NA
800,NA,NA,13430.665,13431.198,NA,NA,16641.964,16642.331,20012.164,20013.831,NA,NA,NA,NA
801,NA,NA,13432.665,13432.731,NA,NA,16671.931,16672.131,20030.397,20030.464,NA,NA,NA,NA
802,NA,NA,13433.465,13434.798,NA,NA,16674.164,16674.198,20034.464,20034.531,NA,NA,NA,NA
803,NA,NA,13434.998,13441.998,NA,NA,16674.231,16674.331,20036.964,20037.231,NA,NA,NA,NA
804,NA,NA,13445.765,13446.431,NA,NA,16675.564,16675.598,20037.364,20037.797,NA,NA,NA,NA
805,NA,NA,13446.665,13476.565,NA,NA,16675.664,16675.731,20037.831,20037.964,NA,NA,NA,NA
806,NA,NA,13617.831,13664.398,NA,NA,16675.931,16836.364,20038.931,20039.031,NA,NA,NA,NA
807,NA,NA,13666.931,13666.998,NA,NA,16838.998,16839.198,20041.497,20041.731,NA,NA,NA,NA
808,NA,NA,13690.998,13712.398,NA,NA,16967.364,16967.398,20042.131,20042.997,NA,NA,NA,NA
809,NA,NA,13716.265,13727.765,NA,NA,16967.631,16967.698,20043.797,20044.531,NA,NA,NA,NA
810,NA,NA,13734.731,13768.731,NA,NA,16975.664,16975.698,20044.597,20044.731,NA,NA,NA,NA
811,NA,NA,13783.698,13800.231,NA,NA,16976.331,16977.598,20046.131,20046.664,NA,NA,NA,NA
812,NA,NA,13812.465,13812.565,NA,NA,16977.664,16977.764,20186.897,20210.597,NA,NA,NA,NA
813,NA,NA,13812.765,13818.265,NA,NA,16977.798,16978.464,20232.497,20232.597,NA,NA,NA,NA
814,NA,NA,13819.898,13820.565,NA,NA,16983.598,16983.998,20233.331,20233.597,NA,NA,NA,NA
815,NA,NA,13820.831,13820.931,NA,NA,16991.531,16991.598,20233.697,20239.831,NA,NA,NA,NA
816,NA,NA,13821.031,13822.231,NA,NA,16991.731,16991.798,20247.264,20247.664,NA,NA,NA,NA
817,NA,NA,13822.298,13822.898,NA,NA,16996.398,16996.498,20247.897,20248.631,NA,NA,NA,NA
818,NA,NA,13823.065,13823.298,NA,NA,16996.598,16996.864,20248.764,20249.031,NA,NA,NA,NA
819,NA,NA,13824.398,13824.498,NA,NA,16996.998,16997.031,20250.064,20253.797,NA,NA,NA,NA
820,NA,NA,13836.165,13836.231,NA,NA,17011.564,17011.831,20259.831,20259.964,NA,NA,NA,NA
821,NA,NA,13859.098,13903.765,NA,NA,17012.098,17012.164,NA,NA,NA,NA,NA,NA
822,NA,NA,14127.165,14128.631,NA,NA,17048.464,17048.998,NA,NA,NA,NA,NA,NA
823,NA,NA,14131.098,14131.131,NA,NA,17097.931,17097.964,NA,NA,NA,NA,NA,NA
824,NA,NA,14131.431,14133.631,NA,NA,17097.998,17098.498,NA,NA,NA,NA,NA,NA
825,NA,NA,14133.865,14133.931,NA,NA,17112.264,17112.764,NA,NA,NA,NA,NA,NA
826,NA,NA,14156.165,14259.765,NA,NA,17129.664,17129.764,NA,NA,NA,NA,NA,NA
827,NA,NA,14261.598,14267.031,NA,NA,17132.398,17151.531,NA,NA,NA,NA,NA,NA
828,NA,NA,14267.365,14268.531,NA,NA,17156.331,17157.331,NA,NA,NA,NA,NA,NA
829,NA,NA,14268.698,14269.331,NA,NA,17159.564,17159.698,NA,NA,NA,NA,NA,NA
830,NA,NA,14269.365,14269.465,NA,NA,17161.398,17161.431,NA,NA,NA,NA,NA,NA
831,NA,NA,14274.931,14275.131,NA,NA,17162.131,17162.464,NA,NA,NA,NA,NA,NA
832,NA,NA,14275.165,14276.898,NA,NA,17171.131,17171.531,NA,NA,NA,NA,NA,NA
833,NA,NA,14277.231,14277.431,NA,NA,17640.931,17640.964,NA,NA,NA,NA,NA,NA
834,NA,NA,14277.464,14289.798,NA,NA,17641.031,17641.331,NA,NA,NA,NA,NA,NA
835,NA,NA,14292.931,14306.198,NA,NA,17641.831,17641.998,NA,NA,NA,NA,NA,NA
836,NA,NA,14311.398,14312.031,NA,NA,17642.298,17642.464,NA,NA,NA,NA,NA,NA
837,NA,NA,14322.798,14335.098,NA,NA,17642.498,17642.931,NA,NA,NA,NA,NA,NA
838,NA,NA,14335.464,14335.631,NA,NA,17643.298,17643.364,NA,NA,NA,NA,NA,NA
839,NA,NA,14387.931,14486.931,NA,NA,17644.064,17644.264,NA,NA,NA,NA,NA,NA
840,NA,NA,14490.431,14490.598,NA,NA,17644.964,17658.964,NA,NA,NA,NA,NA,NA
841,NA,NA,14505.798,14513.031,NA,NA,17660.798,17660.864,NA,NA,NA,NA,NA,NA
842,NA,NA,14521.931,14527.931,NA,NA,17661.098,17692.631,NA,NA,NA,NA,NA,NA
843,NA,NA,14528.064,14528.098,NA,NA,17699.031,17699.098,NA,NA,NA,NA,NA,NA
844,NA,NA,14528.131,14528.164,NA,NA,17699.298,17712.864,NA,NA,NA,NA,NA,NA
845,NA,NA,14529.131,14532.298,NA,NA,17722.198,17726.164,NA,NA,NA,NA,NA,NA
846,NA,NA,14533.998,14534.398,NA,NA,17726.964,17731.698,NA,NA,NA,NA,NA,NA
847,NA,NA,14536.731,14540.664,NA,NA,17743.831,17744.031,NA,NA,NA,NA,NA,NA
848,NA,NA,14540.831,14541.031,NA,NA,18116.331,18121.464,NA,NA,NA,NA,NA,NA
849,NA,NA,14541.198,14541.698,NA,NA,19848.997,19849.464,NA,NA,NA,NA,NA,NA
850,NA,NA,14541.898,14542.098,NA,NA,19849.797,19849.897,NA,NA,NA,NA,NA,NA
851,NA,NA,14547.498,14547.598,NA,NA,19850.264,19850.364,NA,NA,NA,NA,NA,NA
852,NA,NA,14548.431,14558.831,NA,NA,19854.931,19854.997,NA,NA,NA,NA,NA,NA
853,NA,NA,14568.664,14596.864,NA,NA,19855.464,19861.064,NA,NA,NA,NA,NA,NA
854,NA,NA,14599.131,14606.164,NA,NA,19861.864,19861.997,NA,NA,NA,NA,NA,NA
855,NA,NA,14606.731,14645.598,NA,NA,19866.164,19867.397,NA,NA,NA,NA,NA,NA
856,NA,NA,14651.164,14654.464,NA,NA,19867.897,19868.231,NA,NA,NA,NA,NA,NA
857,NA,NA,14654.664,14655.964,NA,NA,19868.464,19868.564,NA,NA,NA,NA,NA,NA
858,NA,NA,14658.164,14658.331,NA,NA,19870.364,19870.397,NA,NA,NA,NA,NA,NA
859,NA,NA,14662.964,14663.231,NA,NA,19870.731,19871.131,NA,NA,NA,NA,NA,NA
860,NA,NA,14663.364,14675.831,NA,NA,19912.731,19912.964,NA,NA,NA,NA,NA,NA
861,NA,NA,14699.531,14699.964,NA,NA,19913.264,19913.297,NA,NA,NA,NA,NA,NA
862,NA,NA,14700.264,14702.331,NA,NA,19916.664,19916.697,NA,NA,NA,NA,NA,NA
863,NA,NA,14703.164,14718.864,NA,NA,19927.364,19927.664,NA,NA,NA,NA,NA,NA
864,NA,NA,14719.031,14719.931,NA,NA,19946.064,19946.297,NA,NA,NA,NA,NA,NA
865,NA,NA,14720.198,14720.331,NA,NA,19947.631,19949.531,NA,NA,NA,NA,NA,NA
866,NA,NA,14720.564,14720.664,NA,NA,19957.697,19958.331,NA,NA,NA,NA,NA,NA
867,NA,NA,14720.698,14721.698,NA,NA,19978.497,19978.764,NA,NA,NA,NA,NA,NA
868,NA,NA,15099.531,15099.831,NA,NA,19978.964,19979.064,NA,NA,NA,NA,NA,NA
869,NA,NA,15099.864,15100.098,NA,NA,19979.197,19979.231,NA,NA,NA,NA,NA,NA
870,NA,NA,15100.264,15100.764,NA,NA,19979.631,19980.397,NA,NA,NA,NA,NA,NA
871,NA,NA,15101.031,15101.164,NA,NA,19980.664,19980.731,NA,NA,NA,NA,NA,NA
872,NA,NA,15101.264,15101.531,NA,NA,19980.931,19980.997,NA,NA,NA,NA,NA,NA
873,NA,NA,15104.231,15104.664,NA,NA,19981.197,19981.264,NA,NA,NA,NA,NA,NA
874,NA,NA,15107.564,15122.031,NA,NA,19983.097,19983.131,NA,NA,NA,NA,NA,NA
875,NA,NA,15127.064,15430.598,NA,NA,19996.497,19996.731,NA,NA,NA,NA,NA,NA
876,NA,NA,15430.731,15430.764,NA,NA,19998.164,19998.231,NA,NA,NA,NA,NA,NA
877,NA,NA,15433.331,15436.964,NA,NA,20000.697,20001.031,NA,NA,NA,NA,NA,NA
878,NA,NA,15437.898,15458.898,NA,NA,20001.864,20003.064,NA,NA,NA,NA,NA,NA
879,NA,NA,15461.298,15461.431,NA,NA,20003.797,20003.831,NA,NA,NA,NA,NA,NA
880,NA,NA,15463.898,15464.631,NA,NA,20003.897,20004.297,NA,NA,NA,NA,NA,NA
881,NA,NA,15576.231,15576.364,NA,NA,20004.364,20005.197,NA,NA,NA,NA,NA,NA
882,NA,NA,15578.298,15586.598,NA,NA,20005.531,20006.797,NA,NA,NA,NA,NA,NA
883,NA,NA,15587.464,15589.431,NA,NA,20007.597,20007.997,NA,NA,NA,NA,NA,NA
884,NA,NA,15704.664,15706.764,NA,NA,20008.131,20012.031,NA,NA,NA,NA,NA,NA
885,NA,NA,15708.398,15709.264,NA,NA,20012.097,20012.164,NA,NA,NA,NA,NA,NA
886,NA,NA,15757.231,15878.164,NA,NA,20013.831,20014.031,NA,NA,NA,NA,NA,NA
887,NA,NA,15909.664,15932.331,NA,NA,20030.764,20034.464,NA,NA,NA,NA,NA,NA
888,NA,NA,16086.798,16089.431,NA,NA,20034.531,20036.964,NA,NA,NA,NA,NA,NA
889,NA,NA,16091.431,16091.598,NA,NA,20037.231,20037.364,NA,NA,NA,NA,NA,NA
890,NA,NA,16094.131,16094.398,NA,NA,20037.797,20037.831,NA,NA,NA,NA,NA,NA
891,NA,NA,16094.998,16101.864,NA,NA,20037.964,20038.931,NA,NA,NA,NA,NA,NA
892,NA,NA,16108.998,16124.531,NA,NA,20039.031,20041.497,NA,NA,NA,NA,NA,NA
893,NA,NA,16125.198,16126.898,NA,NA,20041.731,20042.131,NA,NA,NA,NA,NA,NA
894,NA,NA,16528.864,16558.798,NA,NA,20042.997,20043.797,NA,NA,NA,NA,NA,NA
895,NA,NA,16560.664,16561.131,NA,NA,20044.531,20044.597,NA,NA,NA,NA,NA,NA
896,NA,NA,16561.998,16576.998,NA,NA,20044.731,20046.131,NA,NA,NA,NA,NA,NA
897,NA,NA,16587.131,16587.898,NA,NA,20046.664,20059.997,NA,NA,NA,NA,NA,NA
898,NA,NA,16589.098,16589.998,NA,NA,20061.164,20186.897,NA,NA,NA,NA,NA,NA
899,NA,NA,16590.564,16601.364,NA,NA,20231.931,20232.164,NA,NA,NA,NA,NA,NA
900,NA,NA,16604.431,16608.131,NA,NA,20232.197,20232.497,NA,NA,NA,NA,NA,NA
901,NA,NA,16846.764,16849.998,NA,NA,20232.597,20232.664,NA,NA,NA,NA,NA,NA
902,NA,NA,16851.364,16852.098,NA,NA,20232.931,20233.331,NA,NA,NA,NA,NA,NA
903,NA,NA,16853.298,16903.631,NA,NA,20233.597,20233.697,NA,NA,NA,NA,NA,NA
904,NA,NA,16907.564,16935.531,NA,NA,20239.831,20239.897,NA,NA,NA,NA,NA,NA
905,NA,NA,16936.131,16936.198,NA,NA,20249.831,20250.064,NA,NA,NA,NA,NA,NA
906,NA,NA,16936.398,16938.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
907,NA,NA,16942.031,16946.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
908,NA,NA,16947.298,16948.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
909,NA,NA,17125.398,17127.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
910,NA,NA,17181.798,17182.964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911,NA,NA,17183.731,17192.431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912,NA,NA,17361.164,17423.431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
913,NA,NA,17428.398,17456.298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
914,NA,NA,17475.364,17479.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
915,NA,NA,17539.231,17540.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
916,NA,NA,17542.898,17600.898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
917,NA,NA,17611.898,17630.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
918,NA,NA,17636.898,17639.431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
919,NA,NA,17744.631,17745.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
920,NA,NA,17752.631,17754.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
921,NA,NA,17779.231,17779.698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
922,NA,NA,17785.231,17785.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
923,NA,NA,17785.631,17795.631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
924,NA,NA,17797.498,17806.898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
925,NA,NA,17807.898,17879.231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
926,NA,NA,17879.231,17908.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927,NA,NA,17909.697,17940.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
928,NA,NA,17946.297,17952.097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
929,NA,NA,17953.164,17956.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
930,NA,NA,17987.631,17998.631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
931,NA,NA,18001.897,18009.431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
932,NA,NA,18010.164,18039.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933,NA,NA,18071.231,18075.097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
934,NA,NA,18080.364,18080.897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
935,NA,NA,18081.497,18081.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
936,NA,NA,18081.764,18107.897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
937,NA,NA,18113.697,18113.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
938,NA,NA,18128.064,18128.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
939,NA,NA,18131.197,18141.264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
940,NA,NA,18144.397,18145.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
941,NA,NA,18146.797,18147.264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
942,NA,NA,18178.931,18214.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
943,NA,NA,18214.531,18245.531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
944,NA,NA,18246.131,18251.197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
945,NA,NA,18260.797,18262.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
946,NA,NA,18270.931,18271.997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
947,NA,NA,18278.464,18355.197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
948,NA,NA,18355.964,18358.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
949,NA,NA,18358.831,18359.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
950,NA,NA,18395.331,18397.397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
951,NA,NA,19845.297,19847.397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
952,NA,NA,19939.231,19942.964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
953,NA,NA,20262.264,20335.731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
